Full Name,Year,Type of Publication,Title,List of Coauthors,Num of Coauthors,Venue,CORE Rank
Zhang Jie,2018,Conference Paper,Recurrent knowledge graph embedding for effective recommendation.,"['Zhu Sun', 'Jie Yang', 'Alessandro Bozzon', 'Long-Kai Huang', 'Chi Xu', 'Zhang Jie']",6,RecSys,A
Zhang Jie,2018,Conference Paper,Who is Your Best Friend?: Ranking Social Network Friends According to Trust Relationship.,"['Xiaoming Li', 'Hui Fang', 'Qing Yang', 'Zhang Jie']",4,UMAP,B
Zhang Jie,2018,N/A,"Proceedings of the 26th Conference on User Modeling, Adaptation and Personalization, UMAP 2018, Singapore, July 08-11, 2018.","['Tanja Mitrovic', 'Li Chen', 'David Chin', 'Zhang Jie']",4,UNK,Unknown
Zhang Jie,2018,N/A,"Adjunct Publication of the 26th Conference on User Modeling, Adaptation and Personalization, UMAP 2018, Singapore, July 08-11, 2018.","['Tanja Mitrovic', 'Li Chen', 'David Chin', 'Zhang Jie']",4,UNK,Unknown
Zhang Jie,2018,Informal Publication,Inference Aided Reinforcement Learning for Incentive Mechanism Design in Crowdsourcing.,"['Zehong Hu', 'Yitao Liang', 'Liu Yang', 'Zhang Jie']",4,CoRR,Unknown
Zhang Jie,2017,Journal Article,Filtering unfair ratings from dishonest advisors in multi-criteria e-markets: a biclustering-based approach.,"['Athirai Aravazhi Irissappane', 'Zhang Jie']",2,Auton. Agents Multi Agent Syst.,Unknown
Zhang Jie,2017,Journal Article,A multi-unit combinatorial auction based approach for decentralized multi-project scheduling.,"['Wen Song', 'Donghun Kang', 'Hui Xi', 'Zhang Jie']",4,Auton. Agents Multi Agent Syst.,Unknown
Zhang Jie,2017,Journal Article,Artificial Intelligence Research in Singapore: Assisting the Development of a Smart Nation.,"['Pradeep Varakantham', 'Bo An', 'Bryan Low', 'Zhang Jie']",4,AI Mag.,Unknown
Zhang Jie,2017,Journal Article,Measuring similarity of users with qualitative preferences for service selection.,"['Hongbing Wang', 'Hualan Wang', 'Guibing Guo', 'Yangyu Tang', 'Zhang Jie']",5,Knowl. Inf. Syst.,Unknown
Zhang Jie,2017,Journal Article,Factored similarity models with social trust for top-N item recommendation.,"['Guibing Guo', 'Feida Zhu', 'Xingwei Wang', 'Zhang Jie']",4,Knowl. Based Syst.,Unknown
Zhang Jie,2017,Journal Article,CONGRESS: A Hybrid Reputation System for Coping with Rating Subjectivity.,"['Yuan Liu', 'Quanyan Zhu', 'Xingwei Wang', 'Zhang Jie']",4,IEEE Trans. Comput. Soc. Syst.,Unknown
Zhang Jie,2017,Journal Article,Routing Multiple Vehicles Cooperatively: Minimizing Road Network Breakdown Probability.,"['Hongliang Guo', 'Zhiguang Cao', 'Madhavan Seshadri', 'Dusit Niyato', 'Ulrich Fastenrath', 'Zhang Jie']",6,IEEE Trans. Emerg. Top. Comput. Intell.,Unknown
Zhang Jie,2017,Journal Article,Auditing Anti-Malware Tools by Evolving Android Malware and Dynamic Loading Technique.,"['Yinxing Xue', 'Guozhu Meng', 'Tian Huat Tan', 'Hongxu Chen', 'Jun Sun', 'Liu Yang', 'Zhang Jie']",7,IEEE Trans. Inf. Forensics Secur.,Unknown
Zhang Jie,2017,Journal Article,A Unified Framework for Vehicle Rerouting and Traffic Light Control to Reduce Traffic Congestion.,"['Zhiguang Cao', 'Siwei Jiang', 'Hongliang Guo', 'Zhang Jie']",4,IEEE Trans. Intell. Transp. Syst.,Unknown
Zhang Jie,2017,Journal Article,Integrating Trust with User Preference for Effective Web Service Composition.,"['Hongbing Wang', 'Bin Zou', 'Guibing Guo', 'Danrong Yang', 'Zhang Jie']",5,IEEE Trans. Serv. Comput.,Unknown
Zhang Jie,2017,Journal Article,Collusive Opinion Fraud Detection in Online Reviews: A Probabilistic Modeling Approach.,"['Chang Xu', 'Zhang Jie']",2,ACM Trans. Web,Unknown
Zhang Jie,2017,Conference Paper,Exploiting both Vertical and Horizontal Dimensions of Feature Hierarchy for Effective Recommendation.,"['Zhu Sun', 'Jie Yang', 'Alessandro Bozzon', 'Zhang Jie']",4,AAAI,B
Zhang Jie,2017,Conference Paper,Maximizing the Probability of Arriving on Time: A Practical Q-Learning Method.,"['Zhiguang Cao', 'Hongliang Guo', 'Frans A. Oliehoek', 'Ulrich Fastenrath', 'Zhang Jie']",5,AAAI,B
Zhang Jie,2017,Conference Paper,Rethinking the Link Prediction Problem in Signed Social Networks.,"['Xiaoming Li', 'Hui Fang', 'Zhang Jie']",3,AAAI,B
Zhang Jie,2017,Conference Paper,A Sampling Based Approach for Proactive Project Scheduling with Time-Dependent Duration Uncertainty.,"['Wen Song', 'Donghun Kang', 'Hui Xi', 'Zhang Jie']",4,AAAI,B
Zhang Jie,2017,Conference Paper,A Feature-Based Approach for the Redefined Link Prediction Problem in Signed Networks.,"['Xiaoming Li', 'Hui Fang', 'Zhang Jie']",3,ADMA,C
Zhang Jie,2017,Conference Paper,Proactive Project Scheduling with Time-dependent Workability Uncertainty.,"['Wen Song', 'Donghun Kang', 'Hui Xi', 'Zhang Jie']",4,AAMAS,A*
Zhang Jie,2017,Conference Paper,A Trust-based Mixture of Gaussian Processes Model for Robust Participatory Sensing.,"['Qikun Xiang', 'Ido Nevat', 'Pengfei Zhang', 'Zhang Jie']",4,AAMAS,A*
Zhang Jie,2017,Conference Paper,Automatic Construction of Agent-based Simulation Using Business Process Diagrams and Ontology-based Models.,"['Donghun Kang', 'Zhenchao C. Bing', 'Wen Song', 'Zehong Hu', 'Shuo Chen', 'Hui Xi', 'Zhang Jie']",7,AAMAS,A*
Zhang Jie,2017,Conference Paper,Interacting Attention-gated Recurrent Networks for Recommendation.,"['Wenjie Pei', 'Jie Yang', 'Zhu Sun', 'Alessandro Bozzon', 'David M. J. Tax', 'Zhang Jie']",6,CIKM,A
Zhang Jie,2017,Conference Paper,Multi-source fusion in subjective logic.,"['Audun Jøsang', 'Dongxia Wang', 'Zhang Jie']",3,FUSION,C
Zhang Jie,2017,Conference Paper,Multi-source trust revision.,"['Audun Jøsang', 'Dongxia Wang', 'Zhang Jie']",3,FUSION,C
Zhang Jie,2017,Conference Paper,A Flexible Privacy-Preserving Framework for Singular Value Decomposition Under Internet of Things Environment.,"['Shuo Chen', 'Rongxing Lu', 'Zhang Jie']",3,IFIPTM,Unknown
Zhang Jie,2017,Conference Paper,Optimal Posted-Price Mechanism in Microtask Crowdsourcing.,"['Zehong Hu', 'Zhang Jie']",2,IJCAI,A*
Zhang Jie,2017,Conference Paper,MRLR: Multi-level Representation Learning for Personalized Ranking in Recommendation.,"['Zhu Sun', 'Jie Yang', 'Alessandro Bozzon', 'Yu Chen', 'Chi Xu', 'Zhang Jie']",6,IJCAI,A*
Zhang Jie,2017,Conference Paper,A Trust-based Mixture of Gaussian Processes Model for Reliable Regression in Participatory Sensing.,"['Qikun Xiang', 'Ido Nevat', 'Pengfei Zhang', 'Zhang Jie']",4,IJCAI,A*
Zhang Jie,2017,Conference Paper,Online Reputation Fraud Campaign Detection in User Ratings.,"['Chang Xu', 'Zhu Sun', 'Zhang Jie']",3,IJCAI,A*
Zhang Jie,2017,Conference Paper,Multiagent-based cooperative vehicle routing using node pressure and auctions.,"['Madhavan Seshadri', 'Zhiguang Cao', 'Hongliang Guo', 'Ulrich Fastenrath', 'Zhang Jie']",5,ITSC,Unknown
Zhang Jie,2017,Conference Paper,Joint Subjective Opinions.,"['Magdalena Ivanovska', 'Audun Jøsang', 'Shuo Chen', 'Zhang Jie']",4,MDAI,B
Zhang Jie,2017,Conference Paper,CitRec 2017: International Workshop on Recommender Systems for Citizens.,"['Jie Yang', 'Zhu Sun', 'Alessandro Bozzon', 'Martha A. Larson', 'Zhang Jie']",5,RecSys,A
Zhang Jie,2017,Conference Paper,Learning hierarchical category influence on both users and items for effective recommendation.,"['Zhu Sun', 'Guibing Guo', 'Zhang Jie']",3,SAC,Multiconference
Zhang Jie,2017,Conference Paper,Aspect-aware Point-of-Interest Recommendation with Geo-Social Influence.,"['Qing Guo', 'Zhu Sun', 'Qi Chen', 'Yin-Leng Theng', 'Zhang Jie']",5,UMAP (Adjunct Publication),Unknown
Zhang Jie,2017,Conference Paper,A Unified Latent Factor Model for Effective Category-Aware Recommendation.,"['Zhu Sun', 'Guibing Guo', 'Chi Xu', 'Zhang Jie']",4,UMAP,B
Zhang Jie,2017,N/A,"Proceedings of International Workshop on Citizens for Recommender Systems, CitRec@RecSys 2017, 31 August 2017, Como, Italy.","['Jie Yang', 'Zhu Sun', 'Alessandro Bozzon', 'Martha A. Larson', 'Zhang Jie']",5,UNK,Unknown
Zhang Jie,2017,Informal Publication,A Flexible Privacy-preserving Framework for Singular Value Decomposition under Internet of Things Environment.,"['Shuo Chen', 'Rongxing Lu', 'Zhang Jie']",3,CoRR,Unknown
Zhang Jie,2017,Informal Publication,Interacting Attention-gated Recurrent Networks for Recommendation.,"['Wenjie Pei', 'Jie Yang', 'Zhu Sun', 'Alessandro Bozzon', 'David M. J. Tax', 'Zhang Jie']",6,CoRR,Unknown
Zhang Jie,2017,Informal Publication,An Efficient Fog-Assisted Unstable Sensor Detection Scheme with Privacy Preserved.,"['Shuo Chen', 'Rongxing Lu', 'Zhang Jie']",3,CoRR,Unknown
Zhang Jie,2016,Journal Article,A simulation framework for measuring robustness of incentive mechanisms and its implementation in reputation systems.,"['Yuan Liu', 'Bo An', 'Sandip Sen', 'Zhang Jie']",4,Auton. Agents Multi Agent Syst.,Unknown
Zhang Jie,2016,Journal Article,ProMoca: Probabilistic Modeling and Analysis of Agents in Commitment Protocols.,"['Akin Günay', 'Liu Yang', 'Zhang Jie']",3,J. Artif. Intell. Res.,Unknown
Zhang Jie,2016,Journal Article,An ontological representation for trust-based decision making in transportation environments.,"['Robin Cohen', 'John Finnson', 'Thomas T. Tran', 'Zhang Jie']",4,Multiagent Grid Syst.,Unknown
Zhang Jie,2016,Journal Article,Improved EGT-Based Robustness Analysis of Negotiation Strategies in Multiagent Systems via Model Checking.,"['Songzheng Song', 'Jianye Hao', 'Jun Sun', 'Ho-fung Leung', 'Liu Yang', 'Zhang Jie']",6,IEEE Trans. Hum. Mach. Syst.,Unknown
Zhang Jie,2016,Journal Article,Finding the Shortest Path in Stochastic Vehicle Routing: A Cardinality Minimization Approach.,"['Zhiguang Cao', 'Hongliang Guo', 'Dusit Niyato', 'Ulrich Fastenrath', 'Zhang Jie']",5,IEEE Trans. Intell. Transp. Syst.,Unknown
Zhang Jie,2016,Journal Article,A Novel Recommendation Model Regularized with User Trust and Item Ratings.,"['Guibing Guo', 'Neil Yorke-Smith', 'Zhang Jie']",3,IEEE Trans. Knowl. Data Eng.,Unknown
Zhang Jie,2016,Journal Article,Improving the Efficiency of Stochastic Vehicle Routing: A Partial Lagrange Multiplier Method.,"['Zhiguang Cao', 'Hongliang Guo', 'Dusit Niyato', 'Ulrich Fastenrath', 'Zhang Jie']",5,IEEE Trans. Veh. Technol.,Unknown
Zhang Jie,2016,Journal Article,A Novel Evidence-Based Bayesian Similarity Measure for Recommender Systems.,"['Guibing Guo', 'Neil Yorke-Smith', 'Zhang Jie']",3,ACM Trans. Web,Unknown
Zhang Jie,2016,Conference Paper,A Scalable Framework to Choose Sellers in E-Marketplaces Using POMDPs.,"['Athirai Aravazhi Irissappane', 'Frans A. Oliehoek', 'Zhang Jie']",3,AAAI,B
Zhang Jie,2016,Conference Paper,Efficient Computation of Emergent Equilibrium in Agent-Based Simulation.,"['Zehong Hu', 'Meng Sha', 'Moath H. A. Jarrah', 'Hui Xi', 'Zhang Jie']",5,AAAI,B
Zhang Jie,2016,Conference Paper,Is It Harmful When Advisors Only Pretend to Be Honest?,"['Dongxia Wang', 'Tim Muller', 'Liu Yang', 'Zhang Jie']",4,AAAI,B
Zhang Jie,2016,Conference Paper,Multiagent-Based Route Guidance for Increasing the Chance of Arrival on Time.,"['Zhiguang Cao', 'Hongliang Guo', 'Ulrich Fastenrath', 'Zhang Jie']",4,AAAI,B
Zhang Jie,2016,Conference Paper,A Language for Trust Modelling.,"['Tim Muller', 'Liu Yang', 'Zhang Jie']",3,AAMAS Workshops (Visionary Papers),Unknown
Zhang Jie,2016,Conference Paper,Collusion-resistant Spatial Phenomena Crowdsourcing via Mixture of Gaussian Processes Regression.,"['Qikun Xiang', 'Ido Nevat', 'Pengfei Zhang', 'Zhang Jie']",4,TRUST@AAMAS,Unknown
Zhang Jie,2016,Conference Paper,A Language for Trust Modelling.,"['Tim Muller', 'Liu Yang', 'Zhang Jie']",3,TRUST@AAMAS,Unknown
Zhang Jie,2016,Conference Paper,Decentralized Multi-Project Scheduling via Multi-Unit Combinatorial Auction.,"['Wen Song', 'Donghun Kang', 'Hui Xi', 'Zhang Jie']",4,AAMAS,A*
Zhang Jie,2016,Conference Paper,Mystique: Evolving Android Malware for Auditing Anti-Malware Tools.,"['Guozhu Meng', 'Yinxing Xue', 'Mahinthan Chandramohan', 'Annamalai Narayanan', 'Tieming Chen', 'Liu Yang', 'Zhang Jie']",7,AsiaCCS,A
Zhang Jie,2016,Conference Paper,How to Use Information Theory to Mitigate Unfair Rating Attacks.,"['Tim Muller', 'Dongxia Wang', 'Liu Yang', 'Zhang Jie']",4,IFIPTM,Unknown
Zhang Jie,2016,Conference Paper,Limitations on Robust Ratings and Predictions.,"['Tim Muller', 'Liu Yang', 'Zhang Jie']",3,IFIPTM,Unknown
Zhang Jie,2016,Conference Paper,A Distributed and Scalable Machine Learning Approach for Big Data.,"['Hongliang Guo', 'Zhang Jie']",2,IJCAI,A*
Zhang Jie,2016,Conference Paper,"Semantic modelling of Android malware for effective malware comprehension, detection, and classification.","['Guozhu Meng', 'Yinxing Xue', 'Zhengzi Xu', 'Annamalai Narayanan', 'Liu Yang', 'Zhang Jie']",6,ISSTA,A
Zhang Jie,2016,Conference Paper,Learning Hierarchical Feature Influence for Recommendation by Recursive Regularization.,"['Jie Yang', 'Zhu Sun', 'Alessandro Bozzon', 'Zhang Jie']",4,RecSys,A
Zhang Jie,2016,Conference Paper,Effective Recommendation with Category Hierarchy.,"['Zhu Sun', 'Guibing Guo', 'Zhang Jie']",3,UMAP,B
Zhang Jie,2016,Conference Paper,TBPR: Trinity Preference based Bayesian Personalized Ranking for Multivariate Implicit Feedback.,"['Hui-Huai Qiu', 'Guibing Guo', 'Zhu Sun', 'Hai Thanh Nguyen', 'Yun Liu', 'Zhang Jie']",6,UMAP,B
Zhang Jie,2016,N/A,"Incentives and Trust in Electronic Communities, Papers from the 2016 AAAI Workshop, Phoenix, Arizona, USA, February 12, 2016.","['Zeinab Noorian', 'Stephen Marsh', 'Zhang Jie']",3,AAAI Technical Report,Unknown
Zhang Jie,2016,N/A,"Proceedings of the 18th International Workshop on Trust in Agent Societies co-located with the 15th International Conference on Autonomous Agents and Multiagent Systems (AAMAS 2016), Singapore, Singapore, May 10, 2016.","['Robin Cohen', 'Murat Sensoy', 'Zhang Jie']",3,CEUR Workshop Proceedings,Unknown
Zhang Jie,2015,Journal Article,Collaborative Security: A Survey and Taxonomy.,"['Guozhu Meng', 'Alexander Pokluda', 'Raouf Boutaba', 'Liu Yang', 'Zhang Jie']",5,ACM Comput. Surv.,Unknown
Zhang Jie,2015,Journal Article,Multi-faceted trust and distrust prediction for recommender systems.,"['Hui Fang', 'Guibing Guo', 'Zhang Jie']",3,Decis. Support Syst.,Unknown
Zhang Jie,2015,Journal Article,A Case-Based Reasoning Framework to Choose Trust Models for Different E-Marketplace Environments.,"['Athirai Aravazhi Irissappane', 'Zhang Jie']",2,J. Artif. Intell. Res.,Unknown
Zhang Jie,2015,Journal Article,Leveraging multiviews of trust and similarity to enhance clustering-based recommender systems.,"['Guibing Guo', 'Neil Yorke-Smith', 'Zhang Jie']",3,Knowl. Based Syst.,Unknown
Zhang Jie,2015,Journal Article,A priori trust inference with context-aware stereotypical deep learning.,"['Peng Zhou', 'Xiaojing Gu', 'Minrui Fei', 'Zhang Jie']",4,Knowl. Based Syst.,Unknown
Zhang Jie,2015,Journal Article,A Simple and Fast Hypervolume Indicator-Based Multiobjective Evolutionary Algorithm.,"['Siwei Jiang', 'Allan N. Zhang', 'Puay Siew Tan', 'Ong Yew Soon', 'Zhang Jie']",5,IEEE Trans. Cybern.,Unknown
Zhang Jie,2015,Journal Article,Toward Energy-Efficient Trust System Through Watchdog Optimization for WSNs.,"['Peng Zhou', 'Siwei Jiang', 'Athirai Aravazhi Irissappane', 'Jianying Zhou', 'Joseph Chee Ming Teo', 'Zhang Jie']",6,IEEE Trans. Inf. Forensics Secur.,Unknown
Zhang Jie,2015,Journal Article,Introduction to Theme Section on Trust in Social Networks and Systems.,"['Timothy J. Norman', 'K. Suzanne Barber', 'Rino Falcone', 'Zhang Jie']",4,ACM Trans. Internet Techn.,Unknown
Zhang Jie,2015,Journal Article,A personalized credibility model for recommending messages in social participatory media environments.,"['Aaditeshwar Seth', 'Robin Cohen', 'Zhang Jie']",3,World Wide Web,Unknown
Zhang Jie,2015,Conference Paper,A Reputation Revision Mechanism to Mitigate the Negative Effects of Misreported Ratings.,"['Siyuan Liu', 'Yuan Liu', 'Hui Fang', 'Yueting Chai', 'Cyril Leung', 'Miao Chun Yan', 'Yu Han', 'Zhang Jie']",8,ICEC,C
Zhang Jie,2015,Conference Paper,TrustSVD: Collaborative Filtering with Both the Explicit and Implicit Influence of User Trust and of Item Ratings.,"['Guibing Guo', 'Neil Yorke-Smith', 'Zhang Jie']",3,AAAI,B
Zhang Jie,2015,Conference Paper,Automated Analysis of Commitment Protocols Using Probabilistic Model Checking.,"['Akin Günay', 'Songzheng Song', 'Liu Yang', 'Zhang Jie']",4,AAAI,B
Zhang Jie,2015,Conference Paper,Detecting Accounting Frauds in Publicly Traded U.S. Firms: A Machine Learning Approach.,"['Bin Li', 'Julia Yu', 'Bin Ke', 'Zhang Jie']",4,ACML,Unranked
Zhang Jie,2015,Conference Paper,Improving Sybil Detection via Graph Pruning and Regularization Techniques.,"['Huanhuan Zhang', 'Carol J. Fung', 'Chang Xu', 'Zhang Jie']",4,ACML,Unranked
Zhang Jie,2015,Conference Paper,The Fallacy of Endogenous Discounting of Trust Recommendations.,"['Tim Muller', 'Liu Yang', 'Zhang Jie']",3,AAMAS,A*
Zhang Jie,2015,Conference Paper,Using Information Theory to Improve the Robustness of Trust Systems.,"['Dongxia Wang', 'Tim Muller', 'Athirai Aravazhi Irissappane', 'Liu Yang', 'Zhang Jie']",5,AAMAS,A*
Zhang Jie,2015,Conference Paper,An Agent-based Simulation System for Dynamic Project Scheduling and Online Disruption Resolving.,"['Hui Xi', 'Chi Keong Goh', 'Partha Sarathi Dutta', 'Meng Sha', 'Zhang Jie']",5,AAMAS,A*
Zhang Jie,2015,Conference Paper,Towards Collusive Fraud Detection in Online Reviews.,"['Chang Xu', 'Zhang Jie']",2,ICDM,A*
Zhang Jie,2015,Conference Paper,Optimal and Effective Web Service Composition with Trust and User Preference.,"['Hongbing Wang', 'Bin Zou', 'Guibing Guo', 'Zhengping Yang', 'Zhang Jie']",5,ICWS,A
Zhang Jie,2015,Conference Paper,Quantifying Robustness of Trust Systems against Collusive Unfair Rating Attacks Using Information Theory.,"['Dongxia Wang', 'Tim Muller', 'Liu Yang', 'Zhang Jie']",4,IJCAI,A*
Zhang Jie,2015,Conference Paper,Secure Routing in Wireless Sensor Networks via POMDPs.,"['Athirai Aravazhi Irissappane', 'Frans A. Oliehoek', 'Partha Sarathi Dutta', 'Zhang Jie']",4,IJCAI,A*
Zhang Jie,2015,Conference Paper,Combating Product Review Spam Campaigns via Multiple Heterogeneous Pairwise Features.,"['Chang Xu', 'Zhang Jie']",2,SDM,A
Zhang Jie,2015,Conference Paper,LibRec: A Java Library for Recommender Systems.,"['Guibing Guo', 'Zhu Sun', 'Neil Yorke-Smith', 'Zhang Jie']",4,UMAP Workshops,Unknown
Zhang Jie,2015,Conference Paper,Exploiting Implicit Item Relationships for Recommender Systems.,"['Zhu Sun', 'Guibing Guo', 'Zhang Jie']",3,UMAP,B
Zhang Jie,2015,Conference Paper,An Incentive Mechanism to Elicit Truthful Opinions for Crowdsourced Multiple Choice Consensus Tasks.,"['Siyuan Liu', 'Yuan Liu', 'Cyril Leung', 'Miao Chun Yan', 'Yu Han', 'Zhang Jie']",6,WI-IAT (2),Unknown
Zhang Jie,2015,Conference Paper,Automated Agent Behavior Construction for Protocol-Based Multiagent Systems.,"['Akin Günay', 'Partha Sarathi Dutta', 'Liu Yang', 'Zhang Jie']",4,WI-IAT (2),Unknown
Zhang Jie,2015,N/A,"13th Annual Conference on Privacy, Security and Trust, PST 2015, Izmir, Turkey, July 21-23, 2015.","['Ali A. Ghorbani', 'Vicenç Torra', 'Hüseyin Hisil', 'Ali Miri', 'Ahmet Koltuksuz', 'Murat Sensoy', 'Joaquín García-Alfaro', 'Ibrahim Zincir', 'Zhang Jie']",9,UNK,Unknown
Zhang Jie,2015,Informal Publication,Scaling POMDPs For Selecting Sellers in E-markets-Extended Version.,"['Athirai Aravazhi Irissappane', 'Frans A. Oliehoek', 'Zhang Jie']",3,CoRR,Unknown
Zhang Jie,2014,Journal Article,Trust-oriented buyer strategies for seller reporting and selection in competitive electronic marketplaces.,"['Zeinab Noorian', 'Yuan Liu', 'Stephen Marsh', 'Michael W. Fleming', 'Zhang Jie']",5,Auton. Agents Multi Agent Syst.,Unknown
Zhang Jie,2014,Journal Article,An Integrated Clustering-Based Approach to Filtering Unfair Multi-Nominal Testimonies.,"['Siyuan Liu', 'Yin-Leng Theng', 'Alex C. Kot', 'Miao Chun Yan', 'Zhang Jie']",5,Comput. Intell.,Unknown
Zhang Jie,2014,Journal Article,A Super-Agent-Based Framework for Reputation Management and Community Formation in Decentralized Systems.,"['Yao Wang', 'Julita Vassileva', 'Zhang Jie']",3,Comput. Intell.,Unknown
Zhang Jie,2014,Journal Article,An incentive mechanism designed for e-marketplaces with limited inventory.,"['Yuan Liu', 'Zhang Jie']",2,Electron. Commer. Res. Appl.,Unknown
Zhang Jie,2014,Journal Article,Reputation mechanism for e-commerce in virtual reality environments.,"['Hui Fang', 'Murat Sensoy', 'Nadia Magnenat-Thalmann', 'Zhang Jie']",4,Electron. Commer. Res. Appl.,Unknown
Zhang Jie,2014,Journal Article,Leveraging prior ratings for recommender systems in e-commerce.,"['Guibing Guo', 'Daniel Thalmann', 'Neil Yorke-Smith', 'Zhang Jie']",4,Electron. Commer. Res. Appl.,Unknown
Zhang Jie,2014,Journal Article,Multiobjective optimization based on reputation.,"['Siwei Jiang', 'Ong Yew Soon', 'Zhang Jie']",3,Inf. Sci.,Unknown
